#Total No. of Collocate Types: 827
#Total No. of Collocate Tokens: 2180
245	1	1	0	6.66186	burnt
246	1	0	1	6.66186	buggers
247	1	0	1	6.66186	bubbling
248	1	0	1	6.66186	brummell
249	2	0	2	6.66186	brooke
250	1	1	0	6.66186	brisking
251	1	0	1	6.66186	bride
252	1	0	1	6.66186	brains
253	2	0	2	6.66186	bournemouth
254	1	0	1	6.66186	bores
255	1	1	0	6.66186	biography
256	1	1	0	6.66186	battling
257	1	1	0	6.66186	batten
258	2	2	0	6.66186	baths
259	1	1	0	6.66186	arranged
260	1	0	1	6.66186	anguished
261	1	1	0	6.66186	amused
262	1	1	0	6.66186	amalgamate
263	1	0	1	6.66186	alienation
264	1	0	1	6.66186	advise
265	1	0	1	6.66186	adulterated
266	3	1	2	6.66186	active
267	1	1	0	6.66186	accumulation
268	1	1	0	6.66186	account
269	1	1	0	6.66186	absconded
270	10	0	10	6.52436	brain
271	23	0	23	6.43053	own
272	4	3	1	6.33993	hot
273	4	2	2	6.33993	deep
274	3	3	0	6.24682	hair
275	3	1	2	6.24682	drive
276	3	1	2	6.24682	attack
277	2	1	1	6.07690	works
278	2	1	1	6.07690	windows
279	2	0	2	6.07690	wandering
280	2	0	2	6.07690	theory
281	2	0	2	6.07690	taste
282	2	0	2	6.07690	rage
283	2	2	0	6.07690	lower
284	2	2	0	6.07690	invent
285	2	0	2	6.07690	imagination
286	2	1	1	6.07690	flower
287	2	0	2	6.07690	fingers
288	2	2	0	6.07690	finds
289	2	2	0	6.07690	edge
290	2	2	0	6.07690	curse
291	2	2	0	6.07690	consider
292	2	1	1	6.07690	conceive
293	2	0	2	6.07690	certain
294	3	2	1	5.92489	sitwell
295	15	2	13	5.86831	mind
296	5	3	2	5.81386	behind
297	1	1	0	5.66186	yeats
298	1	0	1	5.66186	ugly
299	1	0	1	5.66186	typewriter
300	1	0	1	5.66186	touch
301	1	1	0	5.66186	tilton
302	2	0	2	5.66186	thoughts
303	1	1	0	5.66186	sunshine
304	1	1	0	5.66186	suggested
305	1	1	0	5.66186	splendid
306	1	1	0	5.66186	space
307	1	1	0	5.66186	sordid
308	1	0	1	5.66186	smart
309	1	1	0	5.66186	slips
310	1	1	0	5.66186	slept
311	1	1	0	5.66186	shakespeare
312	1	0	1	5.66186	shades
313	1	0	1	5.66186	shabby
314	1	0	1	5.66186	season
315	1	1	0	5.66186	scenes
316	1	0	1	5.66186	rough
317	1	0	1	5.66186	rope
318	1	0	1	5.66186	relations
319	1	1	0	5.66186	regret
320	1	1	0	5.66186	register
321	2	1	1	5.66186	ready
322	1	0	1	5.66186	reached
323	1	0	1	5.66186	quincey
324	1	1	0	5.66186	purpose
325	1	1	0	5.66186	prize
326	1	0	1	5.66186	pocket
327	1	1	0	5.66186	plan
328	1	0	1	5.66186	pitch
329	2	0	2	5.66186	pink
330	1	1	0	5.66186	paid
331	2	0	2	5.66186	opinion
332	1	1	0	5.66186	obscurely
333	1	0	1	5.66186	nerves
334	1	1	0	5.66186	needed
335	1	0	1	5.66186	neck
336	4	1	3	5.66186	method
337	1	0	1	5.66186	mended
338	1	0	1	5.66186	madness
339	1	0	1	5.66186	ll
340	1	0	1	5.66186	literary
341	1	0	1	5.66186	liked
342	1	1	0	5.66186	joined
343	2	0	2	5.66186	jealousy
344	1	0	1	5.66186	invalid
345	1	0	1	5.66186	interest
346	1	0	1	5.66186	instinct
347	1	0	1	5.66186	instantly
348	1	1	0	5.66186	ink
349	1	0	1	5.66186	individuality
350	1	0	1	5.66186	immense
351	1	1	0	5.66186	held
352	1	0	1	5.66186	heels
353	1	1	0	5.66186	heat
354	1	1	0	5.66186	harder
355	1	1	0	5.66186	grocer
356	1	0	1	5.66186	fringed
357	4	0	4	5.66186	friends
358	1	1	0	5.66186	forced
359	1	0	1	5.66186	fix
360	2	0	2	5.66186	fiction
361	3	0	3	5.66186	feelings
362	1	0	1	5.66186	eye
363	1	1	0	5.66186	excuse
364	1	1	0	5.66186	excited
365	2	2	0	5.66186	except
366	1	1	0	5.66186	event
367	1	0	1	5.66186	eternal
368	1	1	0	5.66186	enquire
369	1	0	1	5.66186	double
370	1	1	0	5.66186	discreet
371	1	0	1	5.66186	dirty
372	1	1	0	5.66186	directly
373	1	1	0	5.66186	didn
374	1	1	0	5.66186	dialogue
375	3	3	0	5.66186	describe
376	1	0	1	5.66186	definite
377	2	0	2	5.66186	de
378	1	0	1	5.66186	dante
379	2	0	2	5.66186	curiosity
380	1	1	0	5.66186	contain
381	3	0	3	5.66186	coat
382	1	1	0	5.66186	clutch
383	1	1	0	5.66186	chaos
384	1	1	0	5.66186	cast
385	1	0	1	5.66186	blood
386	1	1	0	5.66186	blank
387	1	0	1	5.66186	bits
388	1	1	0	5.66186	big
389	1	0	1	5.66186	bank
390	1	1	0	5.66186	artwright
391	1	0	1	5.66186	angelica
392	1	1	0	5.66186	altogether
393	1	0	1	5.66186	actual
394	1	1	0	5.66186	according
395	1	0	1	5.66186	abundance
396	7	2	5	5.46921	clothes
397	3	2	1	5.43947	virginia
398	3	1	2	5.43947	dress
399	3	1	2	5.43947	best
400	7	6	1	5.38175	through
401	2	0	2	5.33993	watch
402	2	2	0	5.33993	settle
403	2	1	1	5.33993	seemed
404	2	0	2	5.33993	ralph
405	2	1	1	5.33993	october
406	2	1	1	5.33993	murry
407	2	2	0	5.33993	meant
408	2	2	0	5.33993	beginning
409	3	0	3	5.24682	novel
410	4	2	2	5.20243	begin
411	3	2	1	5.07690	woolf
412	2	0	2	5.07690	vanity
413	1	1	0	5.07690	turns
414	1	0	1	5.07690	towards
415	1	0	1	5.07690	those
416	1	0	1	5.07690	theme
417	1	1	0	5.07690	telling
418	1	0	1	5.07690	table
419	1	1	0	5.07690	success
420	1	0	1	5.07690	studio
